drug_id,matched_sig_id,matched_cell_id,matched_pert_id,matched_pert_iname,match_score,second_score,margin,above_threshold
d7a9617e3,CPC006_HCC515_6H:BRD-A62182663-001-01-4:10,HCC515,BRD-A62182663,YK-4279,0.1571734997290743,0.1506042852989177,0.006569214430156595,False
d7b50861a,NMH002_FIBRNPC_6H:BRD-K01192156-001-03-5:10,FIBRNPC,BRD-K01192156,tyrphostin-AG-112,0.18203042264555078,0.15740079835443546,0.024629624291115315,False
d7bbcf01c,CPC010_VCAP_24H:BRD-A55609290-001-05-7:10,VCAP,BRD-A55609290,BRD-A55609290,0.16039237545985285,0.14837274981317555,0.012019625646677301,False
d7d9a5092,DOS006_VCAP_6H:BRD-K61541549-001-01-0:4.85,VCAP,BRD-K61541549,BRD-K61541549,0.15767881471888112,0.1555142013304728,0.002164613388408315,False
d7e64b73e,CPC006_SNU1040_6H:BRD-A24054354-001-05-7:10,SNU1040,BRD-A24054354,BRD-A24054354,0.15871628729872475,0.15803473288941705,0.0006815544093076997,False
d7ed953cd,CPC018_HEPG2_6H:BRD-K56596464-004-05-7:10,HEPG2,BRD-K56596464,QX-314,0.15636425184134592,0.15148470802169103,0.004879543819654886,False
d8127a7b9,CPC008_A375_6H:BRD-K17086338-001-01-6:10,A375,BRD-K17086338,BRD-K17086338,0.1630281648013504,0.16051935572279274,0.002508809078557661,False
d814b3483,CPC008_PC3_6H:BRD-K19735876-001-04-8:10,PC3,BRD-K19735876,BRD-K19735876,0.16552256599417758,0.16492105813448582,0.0006015078596917633,False
d82e75aa7,HOG001_A549_6H:BRD-K59369769-001-05-4:0.013,A549,BRD-K59369769,tozasertib,0.14868295071142912,0.14718124795185653,0.001501702759572593,False
d83add00b,DOS031_MCF7_24H:BRD-K34755514-001-01-1:5.14,MCF7,BRD-K34755514,BRD-K34755514,0.1570731016573491,0.14839802971566296,0.008675071941686152,False
d84d151f6,LJP001_SKBR3_6H:BRD-K13566078-003-03-7:10,SKBR3,BRD-K13566078,BMS-345541,0.1526793328585385,0.14822755809631766,0.004451774762220834,False
d870792b9,DOS052_A375_24H:BRD-K83980681-001-02-0:5,A375,BRD-K83980681,BRD-K83980681,0.17221028670680816,0.16658570007143764,0.005624586635370521,False
d870d8287,CPC019_A375_6H:BRD-K14340219-001-01-4:10,A375,BRD-K14340219,BRD-K14340219,0.16186658562796807,0.1597154716348444,0.0021511139931236767,False
d8768202c,PCLB003_PC3_24H:BRD-K79877282-001-02-7:3.33,PC3,BRD-K79877282,PF-543,0.16680615401825,0.16605989841572308,0.0007462556025269185,False
d8a2d8405,CPC004_A375_6H:BRD-K74212935-001-04-9:10,A375,BRD-K74212935,ergocryptine,0.1690272647651807,0.16902497036521372,2.2943999669899906e-06,False
d8af76b75,CPC011_A549_6H:BRD-K37561857-001-12-2:10,A549,BRD-K37561857,zardaverine,0.15106253074623918,0.150045133898437,0.0010173968478021933,False
d8b1403bc,CVD001_HUH7_6H:BRD-K21680192-300-04-5:10,HUH7,BRD-K21680192,mitoxantrone,0.16557786711966807,0.16482292390841569,0.0007549432112523846,False
d8b489c4a,CPC010_A375_6H:BRD-A55609290-001-05-7:10,A375,BRD-A55609290,BRD-A55609290,0.15177298845505433,0.14549198641919603,0.006281002035858296,False
d8e2abc0f,LJP001_HS578T_6H:BRD-A79768653-001-05-4:0.08,HS578T,BRD-A79768653,sirolimus,0.16194212400258756,0.14448448356409208,0.017457640438495486,False
d8fe5bc4f,CPC018_A549_24H:BRD-K12244279-001-02-5:10,A549,BRD-K12244279,MEK1-2-inhibitor,0.1616144659725362,0.154429039868191,0.007185426104345194,False
d914db0f1,CVD001_PHH_6H:BRD-A04706586-236-01-7:10,PHH,BRD-A04706586,bucladesine,0.15141422699750046,0.1512356837859783,0.00017854321152216412,False
d9189d323,CPC006_RMGI_6H:BRD-K66792149-001-01-8:11.1,RMGI,BRD-K66792149,quinoclamine,0.16419097859833315,0.1567786680698322,0.007412310528500943,False
d925c928f,DOS018_VCAP_24H:BRD-K63428678-001-01-1:5,VCAP,BRD-K63428678,BRD-K63428678,0.16031365918692117,0.15605280107946695,0.0042608581074542184,False
d92c22baf,CPC005_MCF7_24H:BRD-K50841342-001-01-6:10,MCF7,BRD-K50841342,PAC-1,0.15329817778475682,0.15172396523971265,0.001574212545044168,False
d92c56735,NMH002_FIBRNPC_6H:BRD-K06902185-001-13-6:10,FIBRNPC,BRD-K06902185,minoxidil,0.16391178315423763,0.15235199037410163,0.011559792780135997,False
d9373049c,CPC010_MCF7_6H:BRD-K32795028-001-10-9:10,MCF7,BRD-K32795028,1-benzylimidazole,0.1777353585073445,0.1544896354238885,0.023245723083456016,False
d93d6ccc2,CPD001_MCF7_24H:BRD-K37688416-003-10-7:10,MCF7,BRD-K37688416,fipexide,0.15981926384451306,0.1577226895486075,0.0020965742959055678,False
d9404da1e,CPC016_A375_6H:BRD-A91008255-003-16-4:10,A375,BRD-A91008255,bepridil,0.15360217898005557,0.14150795401171493,0.012094224968340644,False
d94ef3b56,CPC012_PC3_24H:BRD-K15402119-001-01-2:10,PC3,BRD-K15402119,huperzine-a,0.17557813458837251,0.16807637606574,0.007501758522632518,False
d9775e237,CPC005_HA1E_6H:BRD-A39268308-001-02-0:10,HA1E,BRD-A39268308,epibatidine,0.1708862886573155,0.16871434834823193,0.0021719403090835754,False
d98786e51,PCLB001_MCF7_6H:BRD-K14700434-001-02-6:10,MCF7,BRD-K14700434,MW-SHH-151,0.16121342321134602,0.15763193835942307,0.0035814848519229447,False
d9ea3eadc,CPC019_HEPG2_6H:BRD-K62719675-001-01-7:10,HEPG2,BRD-K62719675,BRD-K62719675,0.17090647042946258,0.16141389711924115,0.009492573310221436,False
d9f666bcd,NMH002_NPC_24H:BRD-K35483542-001-05-6:10,NPC,BRD-K35483542,alitretinoin,0.16709596391426107,0.15314651958812506,0.013949444326136012,False
d9fcbe12c,ERG003_VCAP_24H:BRD-K21994180-001-01-4:30,VCAP,BRD-K21994180,BRD-K21994180,0.17381118825302652,0.16411900867749496,0.009692179575531562,False
da0aa58bb,ERG011_VCAP_24H:BRD-K48668625-001-01-6:10.127,VCAP,BRD-K48668625,BRD-K48668625,0.15757055954286986,0.15337786874105164,0.004192690801818222,False
da2847818,NMH001_NEU_24H:BRD-A33749298-002-01-7:10,NEU,BRD-A33749298,oxyphenbutazone,0.14165832154584393,0.1343748849867636,0.007283436559080342,False
da3e64ff0,DOS001_VCAP_24H:BRD-K25743534-001-01-4:4.99,VCAP,BRD-K25743534,BRD-K25743534,0.1625796222442418,0.15665809284222681,0.0059215294020149856,False
da4ee3d51,DOS053_PC3_24H:BRD-K84022666-001-01-1:4.99,PC3,BRD-K84022666,SA-1463810,0.1564370596721036,0.15640449347470292,3.256619740069078e-05,False
da5b8929b,CPC006_HA1E_6H:BRD-K00766422-001-01-9:80,HA1E,BRD-K00766422,sparfosic-acid,0.17378728163596036,0.16976535974853113,0.004021921887429225,False
da5f70b40,NMH001_NEU_6H:BRD-K75971499-001-01-3:10,NEU,BRD-K75971499,BRD-K75971499,0.14881378355861052,0.14639470871596144,0.0024190748426490827,False
da6bec758,CPC011_A549_24H:BRD-A34255068-001-24-6:10,A549,BRD-A34255068,rolipram,0.14014116909195842,0.13984034648526703,0.0003008226066913977,False
da7542ede,DOSBIO002_NEU_24H:BRD-K41889859:10.0912,NEU,BRD-K41889859,BRD-K41889859,0.14758558180335618,0.1464389701562931,0.0011466116470630894,False
da8ce4a40,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.19358609242621666,0.17993169297311046,0.013654399453106203,False
da8d49df4,DOS043_A549_24H:BRD-A19500257:10,A549,BRD-A19500257,geldanamycin,0.16193947394223407,0.14431714789959357,0.017622326042640496,False
dac782c74,LJP001_HS578T_24H:BRD-K68065987-300-06-7:0.4,HS578T,BRD-K68065987,MK-2206,0.15896912683522604,0.14993477354799617,0.009034353287229874,False
daf15ab37,DOS057_A375_24H:BRD-K05344363-001-01-1:5,A375,BRD-K05344363,BRD-K05344363,0.1501998805518451,0.1384306996127986,0.011769180939046497,False
db406b2e6,HOG002_MCF7_24H:BRD-A68009927-003-02-9:0.0412,MCF7,BRD-A68009927,daunorubicin,0.18348019111558117,0.17879867944151695,0.00468151167406422,False
db50e7c67,DOS047_HT29_24H:BRD-K95567178-001-01-3:5.02,HT29,BRD-K95567178,BRD-K95567178,0.18072742566599526,0.1576950876974732,0.023032337968522054,False
db657e8ac,DOS010_VCAP_6H:BRD-K87976657-001-01-6:5,VCAP,BRD-K87976657,BRD-K87976657,0.16318571889729078,0.14463340866091806,0.018552310236372715,False
db6996826,CPC010_A549_24H:BRD-K17025677-019-03-1:10,A549,BRD-K17025677,BRD-K17025677,0.15122278856866767,0.14639565651138403,0.004827132057283634,False
db6b74f08,DOS059_A549_24H:BRD-K54791528-001-01-5:5,A549,BRD-K54791528,BRD-K54791528,0.15241771448135114,0.15149564710273755,0.0009220673786135836,False
db6bf858a,DOS002_VCAP_6H:BRD-K75912549-001-01-7:5.02,VCAP,BRD-K75912549,BRD-K75912549,0.1704642232384969,0.15737539573973655,0.013088827498760336,False
db8846a47,DOS034_MCF7_24H:BRD-K68630394-001-01-0:4.99,MCF7,BRD-K68630394,BRD-K68630394,0.1581036404897,0.14330851929075347,0.01479512119894652,False
db8d29001,PCLB002_PC3_24H:BRD-K98645985:3.33,PC3,BRD-K98645985,BRD-K98645985,0.1558808162899331,0.15399357778432335,0.0018872385056097618,False
db93fc102,DOS047_A375_24H:BRD-K44420259-001-01-9:5.06,A375,BRD-K44420259,BRD-K44420259,0.15611965549902743,0.15119037956047449,0.0049292759385529406,False
db95a71fc,DOS032_HT29_24H:BRD-K14230553-001-01-1:4.96,HT29,BRD-K14230553,BRD-K14230553,0.15295960882926984,0.14204211623274748,0.01091749259652236,False
dba6d0ed4,CPC015_HEPG2_6H:BRD-K32830106-001-01-8:10,HEPG2,BRD-K32830106,guanfacine,0.15329661303932451,0.14776010878232498,0.00553650425699953,False
dbd872e93,PCLB003_HT29_24H:BRD-K84663978-003-01-1:0.04,HT29,BRD-K84663978,trequinsin,0.15994561020206433,0.15925153629719943,0.0006940739048648947,False
dbe9806e4,CPC006_HCT116_6H:BRD-A79465854-001-01-3:10,HCT116,BRD-A79465854,auranofin,0.17312404272441123,0.1489172062389895,0.02420683648542174,False
dc0d4a264,NMH001_NEU_6H:BRD-K45845523-001-01-6:10,NEU,BRD-K45845523,BRD-K45845523,0.17690577451134404,0.16971938201620052,0.007186392495143523,False
dc4d07d58,CPC009_HEPG2_6H:BRD-K66448556-001-01-3:10,HEPG2,BRD-K66448556,BRD-K66448556,0.1640609319638185,0.1530000850013802,0.011060846962438281,False
dc60edcec,CPC019_HA1E_6H:BRD-K92817986-001-01-7:10,HA1E,BRD-K92817986,BIX-02188,0.15817817947065366,0.14994599792249463,0.008232181548159023,False
dc8d950ae,DOSBIO002_NEU_24H:BRD-K80779790:10,NEU,BRD-K80779790,BRD-K80779790,0.18897308373566357,0.18161001381486347,0.007363069920800103,False
dc90108c3,LJP001_SKBR3_24H:BRD-K85606544-001-04-2:0.4,SKBR3,BRD-K85606544,neratinib,0.18113199466438631,0.1703812304019408,0.010750764262445506,False
dca99d7e0,CPC012_MCF7_6H:BRD-A06131576-001-01-6:10,MCF7,BRD-A06131576,BRD-A06131576,0.15985805738002157,0.15435750204841264,0.005500555331608925,False
dcd5c39d1,DOS040_HT29_24H:BRD-K37848804-001-01-0:5.02,HT29,BRD-K37848804,BRD-K37848804,0.15364141142563692,0.1477482881636094,0.005893123262027511,False
dcefc9130,CPC018_PHH_24H:BRD-K48692744-001-01-2:10,PHH,BRD-K48692744,NU-1025,0.16110849896494983,0.14149105922506852,0.01961743973988131,False
dd0ce6221,DOS051_PC3_24H:BRD-K28841686-001-01-9:5,PC3,BRD-K28841686,BRD-K28841686,0.16081761568891909,0.15667111369690828,0.004146501992010804,False
dd1bef73f,DOS054_PC3_24H:BRD-K20216424-001-01-9:5,PC3,BRD-K20216424,BRD-K20216424,0.16790050518580846,0.1675687364241034,0.0003317687617050702,False
dd30eef7a,DOS011_VCAP_24H:BRD-K06688693-001-01-1:5.16,VCAP,BRD-K06688693,BRD-K06688693,0.1676534313701517,0.16198061400003572,0.00567281737011599,False
dd313d89e,CPC020_PC3_6H:BRD-A07765530-001-03-1:10,PC3,BRD-A07765530,epinephrine-(racemic),0.1534934739422818,0.15335907942171478,0.00013439452056701606,False
dd321cc39,CPC006_NCIH1694_6H:BRD-A81541225-001-02-7:10,NCIH1694,BRD-A81541225,oligomycin-a,0.15902811227514402,0.14915701504655743,0.00987109722858659,False
dd3da3936,DOS057_PC3_24H:BRD-K81953058-001-01-6:5,PC3,BRD-K81953058,BRD-K81953058,0.16483532119223973,0.16105676663273222,0.003778554559507513,False
dd4a96d16,RAD001_PC3_6H:BRD-A04020513-001-03-5:0.3704,PC3,BRD-A04020513,l-buthionine-sulfoximine,0.16377859936489653,0.1489796010215727,0.014798998343323821,False
dd4b64a59,CPC015_MCF7_6H:BRD-K93645900-001-04-8:10,MCF7,BRD-K93645900,tadalafil,0.1679022678834719,0.14921553388854164,0.01868673399493026,False
dd4e3bd8e,DOS034_A549_24H:BRD-K22951866-001-01-4:5.06,A549,BRD-K22951866,BRD-K22951866,0.1541062343571165,0.14426735147760225,0.00983888287951426,False
dd5d1290c,CPC001_HCC515_24H:BRD-K96862998-001-03-1:10,HCC515,BRD-K96862998,pirfenidone,0.16845214787525792,0.14946849642761395,0.018983651447643968,False
dd6bd76be,CPC006_SW480_6H:BRD-K00615600-001-06-1:25,SW480,BRD-K00615600,AG-14361,0.20249691988869103,0.16604852183889304,0.03644839804979799,False
dd6c74fea,CPC004_MCF7_6H:BRD-A27554692-001-01-3:10,MCF7,BRD-A27554692,altrenogest,0.1644657148315643,0.16168827669656388,0.0027774381350004207,False
dd73b5345,CPC012_NPC_24H:BRD-K68191033-001-01-0:10,NPC,BRD-K68191033,BRD-K68191033,0.17084797346951408,0.15798471206986492,0.012863261399649162,False
ddb7e0c01,CPC009_A375_6H:BRD-K99146421-019-01-9:10,A375,BRD-K99146421,BRD-K99146421,0.19348562877281644,0.15987097612862144,0.033614652644195,False
ddc3563cd,CPC019_HCC515_6H:BRD-K34363599-001-02-0:10,HCC515,BRD-K34363599,RJC-00245SC,0.16524504540513388,0.1553352410662357,0.009909804338898182,False
ddc3ca5fa,PCLB003_HCC515_24H:BRD-K63828191-003-22-2:1.11,HCC515,BRD-K63828191,raloxifene,0.20281833425321114,0.15334867521032466,0.04946965904288647,False
ddc4292ba,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.18416088104888703,0.18204324622278223,0.002117634826104803,False
de1269ab3,CPC016_HEPG2_6H:BRD-K27450477-001-03-9:10,HEPG2,BRD-K27450477,EHNA,0.1601906275862197,0.15785431844119402,0.0023363091450256945,False
de38cdddc,CPC006_A549_6H:BRD-K28112517-001-03-6:11.1,A549,BRD-K28112517,BRD-K28112517,0.15740394363120153,0.15578899414523253,0.0016149494859689917,False
de41ef6c9,CPC019_VCAP_24H:BRD-K36895979-001-01-1:10,VCAP,BRD-K36895979,BRD-K36895979,0.2099098643872815,0.16720454538527327,0.04270531900200822,False
de6954488,DOS046_MCF7_24H:BRD-K17854785-001-01-5:5,MCF7,BRD-K17854785,BRD-K17854785,0.1470643152498256,0.14594117789986133,0.001123137349964276,False
de7583071,DOSBIO001_NEU_24H:BRD-K21037590:10.1111,NEU,BRD-K21037590,BRD-K21037590,0.1700522708784863,0.1611428462467377,0.008909424631748597,False
de7b27dbc,RAD001_PC3_6H:BRD-K83896451-001-02-6:1.1111,PC3,BRD-K83896451,glutamine,0.1559184112880138,0.15418367147312753,0.0017347398148862547,False
de8fa84b4,DOS028_VCAP_6H:BRD-K32106123-001-01-2:5.16,VCAP,BRD-K32106123,BRD-K32106123,0.17483153058808748,0.16271462394497727,0.012116906643110215,False
debd8fd94,CPC007_A375_6H:BRD-K21237738-001-04-9:10,A375,BRD-K21237738,BRD-K21237738,0.17157271200187924,0.1613930361166947,0.010179675885184536,False
ded810675,DOS051_PC3_24H:BRD-M03805540-001-01-7:4.98,PC3,BRD-M03805540,BRD-M03805540,0.1644692243969388,0.15802388090810376,0.006445343488835048,False
dee1b775a,LJP002_MDAMB231_6H:BRD-A58767537-001-01-2:10,MDAMB231,BRD-A58767537,afatinib,0.16928092903522385,0.16784259456144185,0.0014383344737819992,False
dee5dc1b9,DOS034_MCF7_24H:BRD-K12189280-001-01-1:4.93,MCF7,BRD-K12189280,BRD-K12189280,0.1522152336320165,0.14813607252183897,0.004079161110177532,False
dee951f41,PCLB001_JURKAT_24H:BRD-K14700434-001-02-6:2.5,JURKAT,BRD-K14700434,MW-SHH-151,0.16082634584229782,0.15542493273272417,0.0054014131095736495,False
df190d2b7,CPC006_VCAP_6H:BRD-K01121114-001-01-9:10,VCAP,BRD-K01121114,BRD-K01121114,0.1875743562469771,0.1790104497790048,0.00856390646797231,False
df1d0a5a1,LJP002_BT20_6H:BRD-K70401845-001-04-1:2,BT20,BRD-K70401845,erlotinib,0.15000229903353324,0.1481735365360227,0.0018287624975105443,False
df26c5aa0,LJP001_HS578T_24H:BRD-K94294671-003-02-1:0.08,HS578T,BRD-K94294671,OSI-027,0.17011332270634522,0.1540674700794693,0.01604585262687591,False
df29b7f17,PCLB001_HEPG2_6H:BRD-K16582605-001-02-9:0.37,HEPG2,BRD-K16582605,WY-01-034,0.15534080531299335,0.14838084429014142,0.006959961022851929,False
df457e042,DOS050_PC3_24H:BRD-K57364182-001-01-5:5,PC3,BRD-K57364182,BRD-K57364182,0.17032939708732894,0.158021908736295,0.01230748835103393,False
df55822a3,DOSBIO001_NEU_24H:BRD-K74046820:10.4904,NEU,BRD-K74046820,BRD-K74046820,0.13904672083093578,0.1364587046810325,0.0025880161499032828,False
df5a52005,NMH002_NEU_6H:BRD-K84943004-001-01-9:10,NEU,BRD-K84943004,MC-1293,0.1591784103273674,0.1577947524557261,0.0013836578716412973,False
df5db255f,CPC011_MCF7_24H:BRD-K27316855-001-09-1:10,MCF7,BRD-K27316855,calcitriol,0.16130631116745828,0.158588199760447,0.002718111407011281,False
df89a8e5a,NMH002_NEU_6H:BRD-K75181824-001-04-9:10,NEU,BRD-K75181824,acetyl-geranygeranyl-cysteine,0.15506989515870437,0.15377962870708636,0.0012902664516180051,False
df994947f,DOS005_VCAP_6H:BRD-K21980308-001-01-0:5.01,VCAP,BRD-K21980308,BRD-K21980308,0.1628249685269147,0.1546902412982304,0.008134727228684302,False
df9c4c6af,CPC018_MCF7_6H:BRD-A09495397-001-02-7:10,MCF7,BRD-A09495397,bicuculline,0.18778198858667683,0.15471835176078652,0.03306363682589031,False
dfde88183,DOS014_VCAP_6H:BRD-K82814298-001-01-9:5,VCAP,BRD-K82814298,BRD-K82814298,0.1659799117705907,0.16095451166983993,0.005025400100750782,False
dfe02f2db,CPC018_MCF7_6H:BRD-K20313525-001-03-8:10,MCF7,BRD-K20313525,rosmarinic-acid,0.15153573930836706,0.1456363310400206,0.005899408268346451,False
dffe673a4,CPC006_HA1E_6H:BRD-K23363278-001-01-3:1,HA1E,BRD-K23363278,CYT-997,0.1712052217403125,0.16648231936854158,0.004722902371770921,False
e00f16ac8,CPC014_A549_24H:BRD-K78431006-001-02-9:10,A549,BRD-K78431006,crizotinib,0.1596125689400272,0.1572760099095931,0.0023365590304341155,False
e01990392,AML001_U937_24H:BRD-K21918725:3.33333,U937,BRD-K21918725,BRD-K21918725,0.15374851229114903,0.13790097203076,0.015847540260389037,False
e01e578bc,LJP002_BT20_6H:BRD-K70401845-001-04-1:2,BT20,BRD-K70401845,erlotinib,0.16942817400078078,0.16089949873928924,0.008528675261491536,False
e051927fb,CPC006_WSUDLCL2_6H:BRD-A12230535-001-02-6:44.4,WSUDLCL2,BRD-A12230535,nutlin-3,0.1450786867665371,0.14356821092143807,0.0015104758450990297,False
e063b1bdc,CPC016_SKB_24H:BRD-K79353516-001-03-5:10,SKB,BRD-K79353516,indolophenanthridine,0.1458426263971403,0.14135391946095271,0.004488706936187581,False
e06749542,DOS052_A375_24H:BRD-K83980681-001-02-0:5,A375,BRD-K83980681,BRD-K83980681,0.16733037291420916,0.15572961148543224,0.011600761428776918,False
e06eedef4,CPC018_A549_6H:BRD-A24122750-001-01-1:10,A549,BRD-A24122750,saclofen,0.16324535902687382,0.15689454295405952,0.0063508160728142915,False
e07c93ab7,PCLB001_HCC515_24H:BRD-A70150975-001-01-4:0.63,HCC515,BRD-A70150975,hydroxyl,0.19275553349286828,0.17786842856421503,0.01488710492865325,False
e07f26e20,CPC006_HA1E_24H:BRD-K32536677-001-01-0:10,HA1E,BRD-K32536677,AGK-2,0.15427626697424943,0.1534592648800031,0.0008170020942463163,False
e08d2504e,CVD001_HEPG2_6H:BRD-K19914944-001-01-3:9.9013,HEPG2,BRD-K19914944,BRD-K19914944,0.1548840341044473,0.15289953917800947,0.0019844949264378187,False
e09b0f9e7,DOS016_VCAP_24H:BRD-K89627562-001-01-7:5.1,VCAP,BRD-K89627562,BRD-K89627562,0.14991257108358774,0.13897963095967727,0.010932940123910467,False
e0cc7fd18,CPC006_H1299_6H:BRD-K54233340-300-01-0:10,H1299,BRD-K54233340,dorsomorphin,0.15508422265297053,0.14564362975824335,0.009440592894727179,False
e0cd5c091,CPC010_MCF7_6H:BRD-A75409952:10,MCF7,BRD-A75409952,wortmannin,0.15661516489066452,0.15555690639761746,0.001058258493047054,False
e0e31724c,CPD002_MCF7_6H:BRD-K06319591-001-01-6:10,MCF7,BRD-K06319591,ceforanide,0.15710010005813502,0.14853443912162267,0.008565660936512343,False
e0ef6e086,DOS003_VCAP_24H:BRD-K61412007-001-01-9:5.03,VCAP,BRD-K61412007,BRD-K61412007,0.1552551214573608,0.14456709276707846,0.010688028690282347,False
e0fcffe6a,DOS049_MCF7_24H:BRD-K60828552-001-01-6:5,MCF7,BRD-K60828552,BRD-K60828552,0.15519889671438353,0.15218760591700897,0.003011290797374555,False
e0fe86b6b,CPC007_HA1E_6H:BRD-A99911370-001-04-1:10,HA1E,BRD-A99911370,BRD-A99911370,0.1450545221762608,0.14263805277941038,0.002416469396850418,False
e10a9c19b,DOS036_A549_24H:BRD-K31788208-001-02-4:5,A549,BRD-K31788208,BRD-K31788208,0.1492550006804068,0.14855584664530566,0.0006991540351011516,False
e11b783c0,ERG012_VCAP_6H:BRD-K99842945-001-01-8:10.1277,VCAP,BRD-K99842945,BRD-K99842945,0.1568609779274195,0.15667965001891962,0.00018132790849986757,False
e160a2b00,CPC007_PC3_24H:BRD-K53566850-001-07-7:10,PC3,BRD-K53566850,BRD-K53566850,0.1772289229460165,0.17545876585965337,0.0017701570863631333,False
e16d18580,DOS052_A375_24H:BRD-K48809858-001-01-4:5.01,A375,BRD-K48809858,BRD-K48809858,0.1581279331819871,0.15652115102380978,0.0016067821581773056,False
e17a6f15e,CPC010_HCC515_6H:BRD-K62493605-001-06-3:10,HCC515,BRD-K62493605,JAS07-009,0.14032402595922347,0.1360211887323262,0.0043028372268972825,False
e17c7275e,MUC.CP002_MCF7_24H:BRD-K52577250-001-01-4:0.371,MCF7,BRD-K52577250,SA-1459291,0.15132160231511121,0.1480979495849497,0.003223652730161508,False
e18e086dc,CPC009_A375_6H:BRD-K19973744-001-01-1:10,A375,BRD-K19973744,BRD-K19973744,0.15600068230255,0.15599040630558605,1.027599696393211e-05,False
e191411ad,CPC006_HEPG2_6H:BRD-A84481105-003-17-2:10,HEPG2,BRD-A84481105,thioridazine,0.18218361007217931,0.1678059249804474,0.014377685091731901,False
e1a0a81ec,CPC001_HCC515_24H:BRD-K89271983-001-01-5:10,HCC515,BRD-K89271983,EMD-41000,0.15756994540255678,0.15027816175557673,0.007291783646980049,False
e1b1ac327,BRAF001_HEK293T_6H:BRD-K92049597-001-14-1:2.5,HEK293T,BRD-K92049597,triamterene,0.15846038077175034,0.15042724892444598,0.008033131847304364,False
e1efce54c,LJP001_SKBR3_6H:BRD-K68407802-001-02-7:2,SKBR3,BRD-K68407802,KIN001-055,0.18248123098623087,0.17190899284436334,0.01057223814186753,False
e20a1c258,CPC018_NPC_24H:BRD-K30197592-001-01-5:10,NPC,BRD-K30197592,5-methoxytryptamine,0.1586085856809017,0.1504892149166548,0.008119370764246903,False
e234cbb34,LJP002_MCF7_6H:BRD-K93788137-001-01-7:2,MCF7,BRD-K93788137,PF-431396,0.1477647032002271,0.14246120087341962,0.0053035023268074855,False
e23fb6c1c,DOS058_A549_24H:BRD-K62695275-001-01-3:5,A549,BRD-K62695275,BRD-K62695275,0.1637712060132584,0.1600231241983078,0.0037480818149505934,False
